0
ANO9
SMAD2
ZNF431
CRTAP
BARD1
CEP135
TMTC2
CFAP36
ZNF267
GMIP
IKBKE
UBR1
MMP19
TXNIP
GATA6
PCDHB12
FREM1
COL4A3
MOB3A
KIT
KCTD9P1
GLYATL1
STK33
CDH13
SLC4A3
SLFN13
RGS10
RASAL3
ZEB1
PKHD1
SLC22A17
SPATS2
CARMIL1
STK4
LAX1
ELOVL7
STX7
CBLB
CH25H
SORD
POF1B
CSNK1E
SERPINB6
CARMN
PGM1
CEP97
GRHL2
FTO
PRKCD
RASGRP2
GPSM1
PTPRZ1
MPP7
CCDC102A
HIF3A
GCNT4
SOX4
JADE2
IKZF3
PLCB2
INPP5F
FGD5
HECW1
OGFRL1
COL8A2
SLC28A3
ANKRD50
EPHB2
PML
LINC00632
CYTIP
RTN1
EDNRA
TRAF1
TNFRSF19
BBX
DNAJC6
HFM1
SYTL1
LNPEP
HAO1
AK5
ZNF135
CREB5
VTCN1
CIZ1
PHTF2
VSIR
ARHGEF1
VEPH1
PHC1
CD93
CDC14A
EPHA6
ITGA11
FNDC1
TSPAN5
ETS1
ARHGAP4
CEP68
CTNND2
ZNF415
KLF6
AOAH
VWA5A
CAMSAP2
YAP1
RNASEL
ZNF204P
RASA2
CRLF3
RARB
PSTPIP1
NID2
ITGB5
LRP12
FKBP9
PARVA
SEZ6L2
PIM2
ZNF836
RAVER2
PDE7A
ASAP2
C15orf39
MNS1
PCDH7
OLFML3
SFI1
SGSM1
PDE5A
PLEKHA2
TUSC3
GPX8
NAP1L3
SLC1A7
ABCC4
APOBEC3D
LRRC17
ZNF711
MBNL1
ZNF454
HAUS7
FHL1
PTPN7
SEMA6D
SPEG
KITLG
ZBP1
ATP8A1
ADD1
ACVRL1
PLAC9
LCK
MEI1
AAK1
TLE3
PTGS2
MEGF6
MUC6
EZH1
CHST3
ANKDD1A
NLGN3
FAM189A2
ADGRL3
STK24
SEC14L2
JAM2
AIF1L
CD3D
PHF21A
IFT172
SHC1
TTLL3
ZFP28
CLDN10
C11orf49
ZNF208
BCL11A
DTNBP1
CRTC3
SCARF2
PPP2R2B
DCTN1
SPTAN1
LSP1
DPY19L2
STX6
CASP2
TLE4
PGF
ARHGAP9
CORO1A
PRAG1
MAP4K5
OTULINL
OMD
PDE6B
SYNGR1
ZFP90
KLC1
CCL2
PPP3CB
RPS6KA5
CCL19
NR2F1
GRK3
NBEAL2
ZC3HAV1L
CYR61
SV2A
GAB2
LRRC37B
CLIC5
HIVEP2
ZNF483
IGDCC4
ARHGAP25
ZNF677
ZMIZ1
CD3G
IGSF3
FXYD5
TBC1D19
ESYT2
PSIP1
ARHGAP10
ZNF70
ZFP82
TLR7
BIN2
GNB4
ELMSAN1
FCHO1
DENND6A
ARHGAP22
PEA15
ALKAL2
ARHGEF38
RHOJ
CCNI
BTN2A1
BBS1
UCHL1
TTYH1
GLIPR2
WWC3
SENP7
DPYSL2
RASL11B
CLIP2
PHIP
YEATS2
EPHB6
RASSF9
FNBP1
RYK
TMEM200C
ICOS
PLXNC1
HLA.DMA
PARVG
SFRP5
EMILIN1
ZDHHC15
CGAS
ANKRD36C
CCDC112
MICALL2
PLXNA1
EIF3D
DENND2A
CCNG2
RRAS
POU2AF1
TMSB10
AJAP1
SPHK1
PTN
PNMA2
TRAT1
MAP7D3
TRBC2
CEP128
RCC2
RIPK3
PXK
STMN3
ROR1
TBL1XR1
PDE1C
ETV6
APH1B
CCL21
PBX4
MAP3K6
AGPAT4
NCOA7
RAB36
MGAT4A
MECP2
GATA2
ITGA6
TMEM43
PCK2
NOD1
DPYS
GLIS3
SP4
RASAL1
CYTH2
HSPB2.C11orf52
ZNF423
CHST4
PIK3IP1
ZNF737
IQUB
SNRPN
GLIS2
NLRC3
SPARC
CCND3
ARRB1
SNTB2
SGPP2
RBMX
CACNA1I
CXCL6
ZNF549
KRBA1
TMEM132A
HLA.DMB
BTN2A2
MINDY2
OIT3
DYNC1I2
METTL24
EPHX2
NKD1
SLC15A2
IGF2BP2
PPP4R1L
HIP1
SIDT1
CLEC10A
RNF112
CD28
EFS
PAK1
PBX1
GBGT1
CEP89
AP2B1
FAM217B
IFT52
TMC8
ENAH
HEATR1
SEMA4F
MRTFA
FAM135A
TRPM2
MAP6
SERPINE2
MECOM
SLC26A2
TCF21
AP4B1
PTPN22
PROM2
PLCD3
WDFY4
MYO1F
STN1
SELENON
CSF2RB
BGN
ERG
ACAN
C1QTNF1
SPN
RGS6
MB21D2
CASP8
TRDMT1
PTGIR
PTPRA
C8orf88
CERKL
C1orf116
TNS3
GPD2
SLA
AP3B1
MRAS
ZNF333
RBM3
TEP1
BIRC3
SLC6A9
CLEC7A
C2CD5
PRKD1
UNC13D
MCUB
LMTK3
GAB1
DSTYK
PTPDC1
CHST10
STAT5A
TM6SF1
COL11A1
MAPRE1
HTRA3
TSPYL2
ACAP2
SLC5A1
APOBEC3G
FAM78A
FAM227A
RNF122
ZNF607
SPTLC1
ANKRD20A5P
SEMA5B
PAPOLG
KLKB1
THSD1
CNN1
KCTD17
LLGL1
RYR1
CEP170
LPCAT1
GABRP
CCDC144CP
APAF1
GNAL
ZNF286A
FYCO1
BTK
DCBLD2
RERGL
DEPP1
ST8SIA1
SLC8A1
PYGB
PTPRG
IMPDH2
VEZF1
TMEM71
ADAM10
HR
CD48
TRPV6
TMC6
LDB3
IL10RA
HOXA2
KIF26B
CCDC88B
ALOX5AP
TMEM204
MDFIC
ZNF826P
TIMP1
DHX57
DBNDD2
ASB2
CASTOR2
TMEM51
HIST1H1D
KDM3B
COL24A1
HACE1
PTPRC
SLC9A5
ZNF106
CCSER1
ZNF831
ATP7A
ACTN1
COL6A1
NFKB2
ZNF660
